Feature,Importance,Fold
1:38432360-38569674,0.0006843403986080354,5
1:38648737-39428343,0.0,5
1:39437661-40202959,0.0,5
1:40207650-40612758,0.0,5
1:40617288-40677227,0.00041517976565044816,5
1:40682830-41867848,0.0017235628056582407,5
1:41873732-42747586,0.00023380671977831657,5
1:42754729-43839204,0.0009839441244399924,5
1:43848683-44593810,0.002065435322440244,5
1:44600018-45223413,0.0,5
1:45231107-46047207,0.0,5
1:46054586-46436383,0.0006822278486574365,5
1:46445058-47002412,0.0,5
1:47020328-47076960,0.0,5
1:47089264-48831518,0.0,5
1:48841029-48963712,0.0004897306762411944,5
1:48974558-49671800,0.0,5
1:49686548-50400238,0.00015608740894901147,5
1:50444082-51401581,0.0,5
1:51408483-52434446,0.0,5
1:52445317-53651141,0.0002192845059833344,5
1:53661750-55331098,0.0006038551120806793,5
1:55339131-55523339,0.0,5
1:55559966-56093730,0.0005604504802914875,5
1:56126922-56811818,0.00023647499149370536,5
1:56820392-57352466,0.000305459571527298,5
1:57359130-58257959,0.0004333915038140391,5
1:58269395-58818282,0.0,5
1:58829706-59938549,0.0,5
1:59947024-60037860,0.0,5
1:60048731-60931948,0.0,5
1:60943372-61455192,0.0,5
1:61460755-62257156,0.0,5
1:62265513-62775298,0.0006036640304334771,5
1:62781892-63279284,0.0,5
1:63297252-63739396,0.000661134845727105,5
1:63746181-64381618,0.0,5
1:64392452-65044702,0.0,5
1:65061124-65363623,0.0,5
1:65377733-65684038,0.0011047938236878332,5
1:65691013-66605594,0.0,5
1:66624841-66943717,0.0,5
1:66956044-67293111,0.0,5
1:67304899-67564224,0.0,5
1:67574404-69349603,0.0,5
1:69374719-70163952,0.0,5
1:70172264-70544007,0.0,5
1:70553640-70787481,0.0,5
1:70848676-70955685,0.0,5
1:70968966-72065805,0.0,5
1:72080289-72473289,0.0,5
1:72489681-72620747,0.0023204270615580806,5
1:72661597-74078153,0.0,5
1:74137824-74816963,0.00022848997047143874,5
1:74824437-75454027,0.0,5
1:75473473-76096464,0.0,5
1:76105071-76128015,0.0,5
1:76167515-76719796,0.0,5
1:76735134-77210667,0.0,5
1:77217365-77934334,0.0,5
1:77945975-79392599,0.0,5
1:79437815-80901791,0.0,5
1:80938887-81107155,0.0,5
1:81184008-83075209,0.0,5
1:83100179-83359798,0.0,5
1:83381408-83603746,0.00031123139377537215,5
1:83635029-84586214,0.0,5
1:84590209-84901413,0.00022240253752812318,5
1:84921910-86224479,0.0,5
1:86236843-87585025,0.0,5
1:87607672-87697095,0.0,5
1:87749501-87791319,0.0005245199139442244,5
1:87839437-89193171,0.0,5
1:89198467-91213470,0.0,5
1:91230845-91708215,0.0,5
1:91714670-93739491,0.000197322898900609,5
1:93748351-97087853,0.0015398267532567712,5
1:97110991-102417008,0.00039952456576673734,5
1:102443157-103810269,0.0,5
1:103819551-103875725,0.00045714164516409564,5
1:104018651-104671817,0.0,5
1:104696813-106107236,0.0,5
1:106163050-107403052,0.0,5
1:107408809-108467581,0.0009706827877530058,5
1:108571690-109922013,0.0,5
1:109933787-109968401,0.0,5
1:109987805-110453999,0.0,5
1:110464125-110577138,0.0,5
1:110588200-112717534,0.00047513812154696136,5
1:112725478-113471063,0.0011928740886954056,5
1:113508337-114220736,0.0,5
1:114228794-114235706,0.0004100352837530935,5
1:114245958-114853862,0.0,5
1:114863525-115372000,0.0005978115816128501,5
1:115389481-116062013,0.0,5
1:116081666-116824183,0.0003639120545868082,5
1:116847623-116861515,0.0,5
1:116880909-116906096,0.0,5
1:116925150-116938461,0.0,5
1:116948867-117006671,0.0010358014315458503,5
1:117015146-117751415,0.0008658852922313502,5
1:117757490-118781178,0.0,5
1:118811438-119105315,0.0001555934128336173,5
1:119131184-119266053,0.0,5
1:119271891-119774102,0.0,5
1:119783556-119942294,0.0005602165087956698,5
1:119963572-120232261,0.0,5
1:120313797-120384620,0.0017235125234536647,5
1:120405944-120737345,0.0008475341862627223,5
1:120761983-120923696,0.00023205221174764305,5
1:141474904-141491470,0.0,5
1:141500919-141527782,0.0,5
1:142116690-142435868,0.0,5
1:142444242-142565191,0.0008190915965843718,5
1:142570866-142598507,0.0,5
1:142610589-142871406,9.88076366393272e-05,5
1:142877399-143526765,0.0002234201177494687,5
1:143543580-144966156,0.0,5
1:144975464-145023947,0.0,5
1:145647143-145716245,0.0,5
1:145820605-146012014,0.0,5
1:146473741-146512434,0.0002731732178123209,5
1:146525071-146549143,0.0,5
1:146581869-146634734,0.0,5
1:146661770-149362629,0.0,5
1:149369522-149394958,0.0004143947655398038,5
1:149403519-149573806,0.0,5
1:149579637-149582884,0.0012675335095407058,5
1:149591108-149598429,0.0007918958523076335,5
1:149604744-150808620,0.0,5
1:150815602-151998352,0.00011485526893381857,5
1:151998685-152605084,0.0,5
1:152617283-155145482,0.0,5
1:155152973-156497370,0.0009726325432268409,5
1:156504203-156715120,0.0007980979744014841,5
1:156722904-157446463,2.5191296407091132e-05,5
1:157457777-157769567,0.000725791670909276,5
1:157779753-158111315,0.00031435557107928753,5
1:158123386-158211115,0.0,5
1:158222895-158292447,0.0,5
1:158296040-158314837,0.0,5
1:158319014-158365270,0.0002837699897924464,5
1:158378189-158382079,0.0,5
1:158392593-158736756,0.00026637111679701076,5
1:158747329-164242059,0.0003160709944079747,5
1:164247118-165948301,0.00031769486516438863,5
1:165958802-165988174,0.0002071738782718905,5
1:166003996-166010822,0.0,5
1:166018172-168812476,0.0003781818181818181,5
1:168818982-172497794,0.00026223544519708665,5
1:172527923-176446701,0.0006084227184437417,5
1:176455950-179420685,0.00034675350927257674,5
1:179443743-179575821,0.0,5
1:179581225-181371569,0.0,5
1:181387023-182641159,0.0,5
1:182657845-186034550,0.00036795172108422146,5
1:186062909-186274119,0.0,5
1:186293872-189329179,0.0,5
1:189337051-193443252,7.231404958677716e-05,5
1:193480150-193527058,0.002561469007780441,5
1:193556792-193630262,0.0,5
1:193652057-199041703,0.000630854974504921,5
1:199047681-199054142,0.0,5
1:199087690-199111062,0.0,5
1:199135441-199222301,0.0003521373510861948,5
1:199273751-199356111,0.00035557986870897153,5
1:199363774-201157571,0.0009569072043730238,5
1:201169853-202358631,0.0,5
1:202366885-203532522,7.852166725705513e-05,5
1:203539204-205954108,0.00029775412144286803,5
1:205966175-208143743,0.0004294630475101043,5
1:208148352-209359643,0.0,5
1:209366118-211118685,0.0,5
1:211126341-211395327,0.0,5
1:211438238-212152890,0.0,5
1:212163869-213601626,0.00031612223393045314,5
1:213607905-215165364,0.00022489213408562886,5
1:215199726-217395427,0.0,5
1:217416088-219300768,0.000453856209150327,5
1:219311634-221538990,0.0017265087414798275,5
1:221557056-224126341,0.0,5
1:224140920-225920251,0.0,5
1:225926558-231061656,0.0,5
1:231067740-234760702,0.0,5
1:234776770-236274333,0.0,5
1:236280081-237042779,0.0,5
1:237050563-238730140,0.0,5
1:238747201-239156984,0.0,5
1:239190321-239313778,0.0,5
1:239337733-239364269,0.0,5
1:239391358-239517083,0.0,5
1:239544570-239630032,0.0,5
1:239663268-244617610,0.0,5
1:244627520-244676774,0.0,5
1:244693374-244865778,0.0012182719696860666,5
1:244870377-244942436,0.0020522239084586995,5
1:244947984-244955806,0.001689207575128031,5
1:244961779-244970723,0.0007562743309289534,5
1:245009770-245014643,0.0004312188168210977,5
1:245054641-245071941,0.0,5
1:245082256-245121447,0.0,5
1:245134410-245140268,0.0009199667668666631,5
1:245150122-245299678,0.0003839386189258316,5
1:245308564-245433846,0.0,5
2:712-125634,0.0,5
2:143031-165346,0.0,5
2:167106-176745,0.0010886875063639138,5
2:196212-479448,0.0,5
2:485052-3016048,0.0,5
2:3072994-4495693,0.0,5
2:4600483-5064198,0.0,5
2:5117160-8963807,0.0,5
2:8972669-10440704,0.0,5
2:10446234-11268822,0.0,5
2:11273719-11824126,0.0,5
2:11839789-15741307,0.0,5
2:15752122-20346474,0.0,5
2:20354952-22147571,0.0,5
2:22164275-23148262,0.0,5
2:23178086-23798605,0.0005307125307125306,5
2:23809995-25541135,0.0,5
2:25551899-29745341,0.0,5
2:29758580-34597887,0.0,5
2:34614581-34702220,0.0,5
2:34730412-34868034,0.0,5
2:34904779-39267014,0.0,5
2:39284752-41599090,0.00015953589557650468,5
2:41616449-43362384,0.0,5
2:43367043-44064629,0.0,5
2:44073585-44107287,0.0,5
2:44112923-46581831,0.0,5
2:46600135-47534465,0.0,5
2:47541529-48962866,0.0,5
2:49007696-50317220,0.0,5
2:50329312-56794730,0.0,5
2:56853626-57106587,0.0033921698998765465,5
2:57141220-60843704,0.0010495708994549668,5
2:60860846-61005290,0.002123287671232878,5
2:61025070-61061211,0.0029967627397232115,5
2:61069435-67262586,0.0,5
2:67280403-69113514,0.0,5
2:69119613-73764874,0.004575561138354169,5
2:73769146-74670974,0.000774656142544545,5
2:74676485-81995821,0.0,5
2:82033369-87033744,0.0,5
2:87287735-87839798,0.0,5
2:88099999-89162648,0.000892058924361695,5
2:89203734-89712785,0.000841627715006654,5
2:89727641-89953713,0.0,5
2:91057159-91234354,0.0,5
2:91240477-91321476,0.0,5
2:91494116-91569435,0.0,5
2:91683845-94918111,0.0,5
2:94940234-94964565,0.0,5
2:94970664-98466443,0.0,5
2:98472519-101487776,0.0,5
2:101508783-106387775,0.0,5
2:106409285-110341019,0.0,5
2:110563411-111085061,0.0,5
2:111108426-113884106,0.0,5
2:113910766-114036896,0.0002277508301604687,5
2:114146068-115199661,0.0,5
2:115206978-115251658,0.0,5
2:115260305-116378260,0.0,5
2:116395687-120822517,0.0,5
2:120829609-123225447,0.0006829785823221269,5
2:123281054-126438234,0.0,5
2:126478953-126745976,0.0,5
2:126799274-126901119,0.000420014503263234,5
2:126922829-130410215,0.0,5
2:130427665-130453073,0.0,5
2:130458581-131785093,0.0,5
2:131792734-131931782,0.001051334533095539,5
2:131945577-132042781,0.0,5
2:132067307-132196569,0.00018728162124388533,5
2:132210961-132323628,0.00023576667830946564,5
2:132327604-132349355,0.0,5
2:132419295-132947789,0.0,5
2:132974227-139709714,0.0,5
2:139773806-147365650,0.0,5
2:147413433-147652606,0.0,5
2:147700457-158902610,0.0003140866690282206,5
2:158911197-159695436,0.00046735395189003435,5
2:159712195-164848314,0.0005982905982905979,5
2:164879282-165653813,0.0005053683193054994,5
2:165662108-171006374,0.0,5
2:171017426-173478545,0.0,5
2:173485322-174896336,0.0,5
2:174901679-180212390,0.0,5
2:180223718-187349250,0.0,5
2:187359105-190451844,0.0,5
2:190458269-190481066,0.0,5
2:190485380-196058781,0.0,5
2:196090504-198648767,0.0,5
2:198658046-216382286,0.0,5
2:216395222-217154796,0.0,5
2:217169713-224771175,0.0,5
2:224833869-229675328,0.0,5
2:229700351-231853847,0.0006649427410417437,5
2:231862922-233057465,0.0,5
2:233066421-235036486,0.0,5
2:235061664-235732587,0.0,5
2:235740357-236665001,0.0,5
2:236672959-242242118,0.0,5
2:242430070-242784096,0.0,5
3:39066-342654,0.0,5
3:348251-478718,0.0,5
3:515536-517145,0.0,5
3:521064-574415,0.0,5
3:586636-625689,0.0,5
3:641257-4099960,0.0,5
3:4109224-4214897,0.0006400891612268061,5
3:4226329-9771752,0.0,5
3:9779380-9918123,0.000697481793092545,5
3:9923074-11677508,0.0,5
3:11686988-12710784,0.0010989322824741432,5
3:12735694-14873985,0.0007573092750110975,5
3:14887411-16613213,0.0005926506710443299,5
3:16617887-16778176,0.003017403903789668,5
3:16792439-18668016,0.0019626619744989057,5
3:18712267-19922255,0.0,5
3:19936335-24520200,0.0,5
3:24543616-25463517,0.0026518945855182447,5
3:25470432-29923292,0.0,5
3:29936736-31279861,0.000708175953079179,5
3:31298148-34796905,0.0,5
3:34840321-39070614,0.0,5
3:39083092-41241584,0.00047513812154696136,5
3:41249898-46752789,0.0,5
3:46761824-46823673,6.227106227106221e-05,5
3:46829442-48626775,0.0015618533288120056,5
3:48631976-48677740,0.0,5
3:48686316-50274167,0.0,5
3:50277922-50326943,0.0009020319208634035,5
3:50330225-54374166,0.0,5
3:54381805-55759111,0.0,5
3:55767891-60816395,0.0,5
3:60825422-64093778,0.0,5
3:64100021-65243724,0.0,5
3:65284372-69024511,0.0,5
3:69036237-69714887,0.0,5
3:69736891-71096721,0.0,5
3:71105921-71561684,0.0,5
3:71570203-73535935,0.0,5
3:73545783-75469606,0.0,5
3:75479859-75535753,0.0,5
3:75546791-75799957,0.0,5
3:75845446-75858339,0.0,5
3:75870144-75896020,0.00023705324580598105,5
3:75914406-75957900,0.0,5
3:75971233-76019295,0.0009447832145900631,5
3:76042344-77513375,0.0,5
3:77524016-79388058,0.0,5
3:79401618-80929281,0.00023097474791002333,5
3:80959005-82751614,0.0,5
3:82801964-84189335,0.0,5
3:84212782-84761534,0.0,5
3:84773539-86079447,0.0,5
3:86093476-86238114,0.0,5
3:86304015-87271517,0.0,5
3:87287192-87311658,0.000898835516739447,5
3:87336579-87661897,0.0,5
3:87696516-88166248,0.0,5
3:88179775-88662813,0.0,5
3:88671596-89473678,0.0,5
3:89488409-89516057,0.0,5
3:89531802-89654152,0.0,5
3:89663968-90219681,0.0,5
3:90236603-90284660,0.0,5
3:90296455-90391698,0.0,5
3:95043863-95338953,0.0,5
3:95346425-97340020,0.0,5
3:97384282-97943959,0.0,5
3:97955574-100144881,0.0,5
3:100159418-103058802,0.0004361084058165702,5
3:103067334-103845179,0.0,5
3:103869497-105247720,0.0,5
3:105296320-106577524,0.0,5
3:106589477-111089189,0.0004235342436666443,5
3:111105693-113356479,0.0,5
3:113370366-113847282,0.0,5
3:113854434-114473399,0.0004024426869556513,5
3:114484581-115444884,0.0,5
3:115450295-119473378,0.0,5
3:119496988-123302196,0.0,5
3:123307820-126884366,0.0,5
3:127015333-127130406,0.0,5
3:127138046-128434521,0.0,5
3:128485208-128664764,0.0004113685878391766,5
3:128683027-130206126,0.00043514926631809753,5
3:130220686-130840184,0.0,5
3:130849527-131199964,0.0,5
3:131215316-131299415,0.0011791808172137007,5
3:131310594-136853762,0.0,5
3:136891846-137841243,0.000726570835343961,5
3:137852057-143671669,0.00018696690549300572,5
3:143686906-144718154,0.0008654531546097809,5
3:144727213-153247166,0.0,5
3:153300999-156963893,0.0027125200937609434,5
3:156981865-160212878,0.0011784979940167378,5
3:160231691-163957219,0.0006908806779474615,5
3:163966040-163987465,0.0,5
3:163997236-164023510,0.0005130878018441904,5
3:164038925-164101784,0.0004859737847657929,5
3:164112881-164333847,0.0,5
3:164343718-164427869,0.0,5
3:164454066-166625316,0.0,5
3:166639991-168786545,0.0,5
3:168804852-170462923,0.0001558057545775048,5
3:170472437-173237997,0.0,5
3:173247425-173637617,0.0,5
3:173645852-176989598,0.0,5
3:177004388-181135381,0.0,5
3:181148817-181183735,0.0003936112742219609,5
3:181189842-185001990,0.0,5
3:185013005-186735226,0.0003573968705547653,5
3:186745732-193414542,0.0,5
3:193425674-193467200,0.000391254231175078,5
3:193476462-196656506,0.0,5
3:196908262-196937230,0.0014257430437795604,5
3:196947293-196962380,0.0,5
3:196972157-199325300,0.0,5
3:199333505-199383479,0.001988765402130608,5
4:5224-61876,0.0,5
4:62447-79281,0.0,5
4:81744-90787,0.0003507100796674749,5
4:96888-175366,0.0,5
4:185368-826605,0.0014334287032371522,5
4:833085-843614,0.0,5
4:846154-890807,0.0,5
4:897264-916652,0.0,5
4:917610-3551253,0.00047513812154696136,5
4:3556852-3568531,0.0,5
4:3573080-3641241,0.0007624676763945326,5
4:3673803-4147283,0.0,5
4:4308119-4314081,0.0,5
4:4327213-4358339,0.00038902654250867844,5
4:4360195-8850748,0.0,5
4:9047040-9477600,0.0,5
4:9490990-15375010,0.0005184499843286635,5
4:15384438-24218777,0.0,5
4:24224491-26261405,0.0004481383716684921,5
4:26278444-30019771,0.0,5
4:30083533-30560722,0.00015650548937164215,5
4:30573671-31049842,4.453162275353884e-05,5
4:31107518-36697482,0.0,5
4:36738699-36983238,0.0,5
4:37025175-37407426,0.0,5
4:37413005-41489363,0.0,5
4:41496099-42685919,0.0,5
4:42710489-45504577,0.0,5
4:45535603-45884120,0.0,5
4:45894555-47334481,0.0,5
4:47347301-48644676,0.0,5
4:48659573-48887700,0.0,5
4:48893757-48924159,0.0,5
4:49056466-49422736,0.0,5
4:52530029-52542008,0.0,5
4:52552859-52866092,0.000572464346240063,5
4:52891744-53940563,0.0,5
4:53947082-54222055,0.0,5
4:54233704-54818502,0.0,5
4:54830408-56191506,0.0,5
4:56204828-56528111,0.0,5
4:56538786-56886195,0.0,5
4:56900758-57769341,0.0,5
4:57777789-59357407,0.0,5
4:59395290-60641180,0.00022972662531587417,5
4:60678904-61229724,0.0,5
4:61252645-62435526,0.0,5
4:62446231-63222419,0.0,5
4:63275984-64652340,0.000219983207388749,5
4:64680305-65414644,0.0,5
4:65481054-65744197,0.0008838633686690223,5
4:65794186-66816761,0.00021396459837977281,5
4:66835016-67211677,0.00021794871794871798,5
4:67234063-67381734,0.0008340587517058107,5
4:67404716-67833957,0.0,5
4:67867679-69042487,0.00039492775466730954,5
4:69215734-69311985,0.0014358354321363986,5
4:69789443-70305861,0.0,5
4:70334625-70410860,0.000793594616360119,5
4:70442343-70445716,0.00022742078768137386,5
4:70473911-70726327,0.0,5
4:70749905-71906729,0.0,5
4:71911043-72985198,0.00022564754489114874,5
4:72994111-74368203,0.0012771974845637865,5
4:74379535-74719357,0.00020718947477468144,5
4:74730754-75668590,0.0,5
4:75673613-76622083,0.0,5
4:76653831-77049387,0.0,5
4:77061006-77300382,0.0003842293906810035,5
4:77303574-77856862,0.0,5
4:77863667-78685195,0.0008095031145878603,5
4:78691810-79606045,0.0,5
4:79616351-80607032,0.00037062070519319583,5
4:80615625-81139934,0.0,5
4:81162799-82540203,0.00018663981201745547,5
4:82569422-84308939,0.0,5
4:84316855-87125034,0.0,5
4:87135123-88309706,0.0,5
4:88320867-88381178,0.0006305999773165476,5
4:88392625-89297860,0.0,5
4:89306720-89782811,0.0,5
4:89790637-91468725,0.0,5
4:91479631-92419006,0.0,5
4:92426426-93211181,0.0,5
4:93240865-100160841,0.0,5
4:100169541-102644734,0.0,5
4:102672728-104401802,0.0004276729559748427,5
4:104413477-106965473,0.0,5
4:106972190-110834066,0.0,5
4:110841462-119681984,0.0,5
4:119714411-119812578,0.0,5
4:119819380-119910398,0.0,5
4:119958548-120638168,0.0,5
4:120650347-124374816,0.000425295377337175,5
4:124390047-126128011,0.0,5
4:126172292-132931013,0.0,5
4:132983429-133222805,0.00023781607415437057,5
4:133264013-133574024,0.0006385794995964488,5
4:133582875-133743518,0.0,5
4:133758444-135910286,0.0,5
4:135920331-141938438,0.0,5
4:141948988-142632507,0.0,5
4:142656232-143241597,0.0,5
4:143274574-145390888,0.0,5
4:145396784-148091215,0.0,5
4:148098972-152558944,0.0,5
4:152569997-157221896,0.0,5
4:157228097-162174965,0.0,5
4:162205286-162321148,0.0,5
4:162347852-163724527,0.0,5
4:163764301-166540017,0.0,5
4:166559793-171072076,0.0,5
4:171088261-178331211,0.0,5
4:178373531-178507603,0.0,5
4:178531509-182779062,0.0,5
4:182828885-186804557,0.00018917999319496438,5
4:186810460-186843576,0.0,5
4:186862697-186942944,0.002004017181309168,5
4:186950719-188875290,0.0,5
4:188886189-190844427,0.0,5
4:190887518-191025356,0.0,5
4:191037678-191046020,0.0,5
4:191062719-191134340,0.0024654975824878653,5
4:191144773-191165971,0.001472110717000775,5
4:191191940-191311992,0.0,5
5:75149-90692,0.0004743741975542147,5
5:103093-277082,0.0,5
5:285775-706486,0.0007166326542507803,5
5:714149-719885,0.0007938203766595206,5
5:725942-745859,0.0,5
5:763494-786455,0.00217210198183515,5
5:802518-826044,0.0004734982332155476,5
5:837253-859176,0.0004047017382647981,5
5:873416-878290,0.0006835248041498253,5
5:916822-999736,0.0,5
5:1007442-2438174,0.0005099048417020768,5
5:2448553-4633545,0.00042967870718396326,5
5:4645911-6343008,0.0,5
5:6356267-9839414,0.0,5
5:9867745-12822565,0.0,5
5:12835355-15170666,0.00039977370703278103,5
5:15204662-17067228,0.0,5
5:17100908-17382633,0.00039346229918349235,5
5:17406393-17549618,0.00044024174221110775,5
5:17570523-17719479,0.0011732543666289413,5
5:17739874-17979702,0.0,5
5:18001755-18894305,0.0,5
5:18945305-20776045,0.0,5
5:20792335-21966989,0.0,5
5:21979223-22038375,0.00016030534351145037,5
5:22056803-26293381,0.0,5
5:26323047-30449516,0.0,5
5:30493484-32133136,0.00038449480591939213,5
5:32146491-32203336,0.00019129640709134998,5
5:32209048-34105512,0.0,5
5:34119335-34407822,0.0009206582890793416,5
5:34446079-35291657,0.0,5
5:35313005-36062965,0.0,5
5:36075592-36816672,0.0,5
5:36845462-39113391,0.0010129870129870133,5
5:39121212-41235739,0.0,5
5:41241052-41596520,0.00020673834854763936,5
5:41620761-43330593,0.0,5
5:43332656-44495322,0.0,5
5:44516010-44864831,0.0,5
5:44870238-45938397,0.0,5
5:49619946-49866980,0.0,5
5:49892983-49980085,0.0,5
5:49988952-50268244,0.0,5
5:50324634-51282261,0.0,5
5:51321507-51678728,0.0,5
5:51720583-51852968,0.0,5
5:51881238-54336548,0.0,5
5:54350373-55141379,0.0,5
5:55148225-57204282,0.0010129870129870133,5
5:57220729-57800810,0.0009039484322251465,5
5:57805582-58473974,0.0,5
5:58484078-60277014,0.001352291253780372,5
5:60285997-62401952,0.000927742743418129,5
5:62457701-65999278,0.0,5
5:66011537-68773114,0.0012400991271634923,5
5:68785515-68850823,0.0021645493645310403,5
5:69274433-70345552,0.0038612972857169814,5
5:70422297-70698794,0.0005255984201253355,5
5:70716278-70721505,0.004090181436997028,5
5:70752359-71062539,0.0012725673019790668,5
5:71077546-89933522,0.0029403272133674578,5
5:89942176-93303306,0.00046972765912787963,5
5:93308740-93320336,0.002747457481935603,5
5:93328253-96508341,0.0,5
5:96522323-96603723,0.0009306097058972666,5
5:96637773-98418818,0.0,5
5:98471909-100277629,0.0001884520014169323,5
5:100290917-104805236,0.0,5
5:104851801-108410768,0.001305684049314399,5
5:108424581-119080004,0.0,5
5:119108165-125801997,0.0,5
5:125809649-131839536,0.0,5
5:131845023-140196482,0.0026059242008013607,5
5:140203440-140221835,0.0010852712621081232,5
5:140228321-140427074,0.001311584813455814,5
5:140433878-142819410,0.002117304792779135,5
5:142831583-149027600,0.0015953372662568597,5
5:149050787-150137980,0.0012205574926601181,5
5:150148732-150201145,0.002978762651989337,5
5:150224239-152555267,0.002961572480291096,5
5:152572508-153979903,0.0036385937052044407,5
5:154006451-157875296,0.005586980029994693,5
5:157900279-159729154,0.001417237835615846,5
5:159735059-161722215,0.002335916837113108,5
5:161749783-162958203,0.0,5
5:162999771-166652000,0.001413916003936484,5
5:166676986-169967887,0.0,5
5:169983718-171644531,0.0,5
5:171653443-173359849,0.0,5
5:173368856-173702519,0.0,5
5:173739318-175537148,0.0,5
5:175563657-175907334,0.0,5
5:175923647-177416642,0.0,5
5:177429941-178551058,0.0,5
5:178560621-179290850,0.0006116262432915426,5
5:179309126-179400068,0.0,5
5:179411268-180184269,0.0,5
5:180342860-180362342,0.0006498124919177552,5
5:180379352-180644810,0.0,5
6:5839-85465,0.0008957119942969169,5
6:92884-125392,0.0009148148148148149,5
6:126550-142586,0.0,5
6:146738-154410,0.0,5
6:204528-238441,9.683937313138638e-05,5
6:252939-284743,0.0018680045809416474,5
6:295212-314420,0.0,5
6:315257-320890,0.0,5
6:334423-600935,0.0007904592007793571,5
6:611289-618999,0.0029207032721516825,5
6:623776-634345,0.0015824836669514413,5
6:655129-1291357,0.0022190357765459255,5
6:1292057-1353261,0.000955924432397419,5
6:1358498-1359129,0.0012364715973685852,5
6:1361599-1435871,0.0,5
6:1436117-1512043,0.0,5
6:1535319-2846224,0.0032363313849672927,5
6:2851182-4639919,0.0006384600724223366,5
6:4651403-4923955,0.0,5
6:4933188-6340443,0.0,5
6:6356121-7863271,0.0,5
6:7879466-9392103,0.0007158410574213894,5
6:9450338-11338185,0.0,5
6:11346965-12462252,0.0,5
6:12512986-14535258,0.0006259780907668233,5
6:14553443-16323782,0.0,5
6:16343597-18497312,0.0010555762433935023,5
6:18502918-18536678,0.0,5
6:18550170-19001738,0.0018956807274564291,5
6:19049822-20716660,0.0025938824002630393,5
6:20726739-22048197,0.0030827750829804535,5
6:22060377-24236375,0.003551088396914636,5
6:24244934-26055528,0.004403795951944944,5
6:26071233-26265245,0.0,5
6:26270597-27455236,0.002081170477528791,5
6:27464061-28756233,0.00020501934009399935,5
6:28803010-29931073,0.0,5
6:29939288-29950805,0.0011316736933455285,5
6:29962849-30010234,0.0,5
6:30021894-30031367,0.0,5
6:30040917-30081128,0.0003879681961873743,5
6:30100446-31385778,0.0009163742149981528,5
6:31395330-31558079,0.0015842532495737693,5
6:31564655-32119501,0.0,5
6:32123032-32519935,0.0005931511233282105,5
6:32586131-32600962,0.0,5
6:32605300-32629848,0.0,5
6:32634044-32660090,0.0,5
6:32672983-32702995,0.0,5
6:32718991-32728487,0.0,5
6:32732764-32738443,0.0027445955020574423,5
6:32766023-32821094,0.0,5
6:32831879-35335888,0.0,5
6:35344147-37360148,0.003661682548991947,5
6:37375174-39260751,0.0,5
6:39271467-39767959,0.0011573266737763864,5
6:39777677-40701218,0.0012745637864964704,5
6:40747924-42826227,0.0,5
6:42836838-44732805,0.0,5
6:44758471-45096253,0.0004995960879351857,5
6:45107837-47047807,0.0009808337715363914,5
6:47058985-49231488,0.0,5
